LineId,Time,Content,EventId,EventTemplate
2221,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-10 08:41:41 204800000            30.941               6619049              1654762             /nHadoopBayes  2022-11-05 22:31:18 92350164             363.271              254218               63554               /nHadoopBayes  2022-11-13 19:44:12 110928826            500.081              221821               55455               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2222,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 12:13:44 1813330              151.011              12007                3001                /nHadoopTerasort 2022-11-05 16:25:55 12800000             28.410               450545               112636              /nHadoopTerasort 2022-11-07 06:14:01 102400000            28.801               3555432              888858              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2223,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 12:24:30 1813330              148.997              12170                3042                /nHadoopTerasort 2022-11-20 17:28:15 102400000            29.003               3530669              882667              /nHadoopTerasort 2022-11-20 17:56:15 12800000             27.943               458075               114518              /nHadoopTerasort 2022-11-13 18:24:50 25600000             24.817               1031550              257887              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2224,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 13:00:19 0                    342.684              0                    0                   /nHadoopBayes  2022-11-19 01:17:19 92350164             359.986              256538               64134               /nHadoopTerasort 2022-11-20 17:26:57 102400000            28.675               3571054              892763              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2225,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-15 22:05:27 92350164             396.265              233051               58262               /nHadoopBayes  2022-11-08 19:04:35 3743559021           5544.163             675225               168806              /nHadoopTerasort 2022-11-05 17:15:26 320000000            31.024               10314595             2578648             /nHadoopTerasort 2022-11-20 17:28:15 102400000            29.003               3530669              882667              /nHadoopBayes  2022-11-13 17:35:03 110928826            468.609              236719               59179               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2226,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:57:28 12800000             27.563               464390               116097              /nHadoopTerasort 2022-11-13 15:50:02 12800000             28.736               445434               111358              /nHadoopWordcount 2022-11-05 15:23:33 34017                26.438               1286                 321                 /nHadoopTerasort 2022-11-20 17:32:10 102400000            29.471               3474602              868650              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2227,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-11-05 16:57:39 33394                26.610               1254                 313                 /nHadoopTerasort 2022-11-20 17:07:07 25600000             26.675               959700               239925              /nHadoopBayes  2022-11-20 10:32:06 0                    310.108              0                    0                   /nHadoopBayes  2022-11-18 21:46:04 92410458             330.338              279745               69936               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2228,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 11:39:13 1814963              164.610              11025                2756                /nHadoopPagerank 2022-11-06 13:59:37 259870065            451.467              575612               143903              /nHadoopPagerank 2022-11-20 12:08:17 1813330              159.468              11371                2842                /nHadoopPagerank 2022-11-07 10:57:28 2993339197           1687.963             1773344              443336              /nHadoopPagerank 2022-11-09 00:33:29 19933279609          6931.661             2875685              718921              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2229,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 19:04:23 3743640609           2605.432             1436859              359214              /nHadoopTerasort 2022-11-20 17:03:35 12800000             29.632               431965               107991              /nHadoopWordcount 2022-11-05 17:24:24 325830789            37.374               8718113              2179528             /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2230,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-08 19:04:35 3743559021           5544.163             675225               168806              /nHadoopTerasort 2022-11-20 17:11:55 25600000             27.668               925256               231314              /nHadoopBayes  2022-11-19 00:17:00 92350164             434.336              212623               53155               /nHadoopTerasort 2022-11-07 10:58:09 102400000            29.909               3423718              855929              /nHadoopBayes  2022-11-20 11:20:07 0                    347.349              0                    0                   /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2231,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-09 14:50:14 204800000            29.711               6893069              1723267             /nHadoopBayes  2022-11-19 17:40:40 92410458             71.059               1300475              325118              /nHadoopPagerank 2022-11-13 15:49:21 10797                49.783               216                  54                  /nHadoopPagerank 2022-11-20 11:42:13 1814963              168.764              10754                2688                /nHadoopBayes  2022-11-19 12:58:38 1871682834           2756.028             679123               169780              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2232,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:12:33 25600000             28.470               899192               224798              /nHadoopTerasort 2022-11-18 21:53:09 12800000             27.230               470069               117517              /nHadoopBayes  2022-11-10 02:27:36 3743559021           6336.265             590814               147703              /nHadoopPagerank 2022-11-13 16:28:46 10797                51.998               207                  51                  /nHadoopTerasort 2022-11-15 22:40:17 12800000             28.826               444043               111010              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2233,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 13:56:20 110843705            770.942              143776               35944               /nHadoopTerasort 2022-11-09 00:34:14 204800000            32.892               6226438              1556609             /nHadoopPagerank 2022-11-05 21:57:46 10797                49.731               217                  54                  /nHadoopBayes  2022-11-19 18:18:59 3743640609           492.203              7605887              1901471             /nHadoopWordcount 2022-11-05 16:37:40 33394                26.574               1256                 314                 /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2234,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-07 07:14:12 2993339197           1420.320             2107510              526877              /nHadoopWordcount 2022-11-05 15:59:03 35082                26.575               1320                 330                 /nHadoopBayes  2022-11-19 08:10:25 373700496            886.256              421662               105415              /nHadoopBayes  2022-11-19 19:16:45 3743640609           81.440               45968082             11492020            /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2235,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 17:00:22 10797                49.515               218                  54                  /nHadoopTerasort 2022-11-06 16:13:00 51200000             28.037               1826158              456539              /nHadoopBayes  2022-11-19 06:34:35 373700496            890.337              419729               104932              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2236,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-08 03:31:43 204800000            29.785               6875944              1718986             /nHadoopTerasort 2022-11-05 22:06:12 12800000             26.551               482091               120522              /nHadoopTerasort 2022-11-20 17:53:11 12800000             27.526               465014               116253              /nHadoopBayes  2022-11-21 14:58:30 110843705            715.718              154870               38717               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2237,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:03:35 12800000             29.632               431965               107991              /nHadoopTerasort 2022-11-20 17:23:22 51200000             29.973               1708204              427051              /nHadoopPagerank 2022-11-13 16:20:41 10797                50.808               212                  53                  /nHadoopBayes  2022-11-15 22:22:13 92350164             392.699              235167               58791               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
